tweet_id,tweet_url,tweet_text,stance,persuasiveness,split,label,persuasiveness_label
1212910181283225601_aug,https://t.co/Mtjfz3IiSj,"Today, 207 conservative lawmakers (including 39 republican senators) filed an amicus brief calling on SCOTUS to “reconsider and, if appropriate, overrule” two key decisions affirming the right to abortion: Casey and Roe v. Wade. They also called the right to abortion “unworkable” https://t.co/Mtjfz3IiSj",support,no,train,1,0
1185684605342486530,https://t.co/jmHkh6LJVR,The pro-life generation is ready to make abortion illegal again! https://t.co/jmHkh6LJVR,oppose,no,train,0,0
1080024105926066177,https://t.co/6QYwFNtLQu,This is misleading. The deaths from abortion are murder! https://t.co/6QYwFNtLQu,oppose,no,train,0,0
1305873546959294469_aug,https://t.co/NzFlo5eFhN,"We are delighted that @TheBMA #ARM2020 has passed a motion in support of the continuation of telemedical abortion care. 

Telemedicine has decreased waiting times and enabled women to undergo abortion at the earliest gestations. It is a success story that should be celebrated. https://t.co/NzFlo5eFhN",support,no,train,1,0
1305872986889650176,https://t.co/pOSBkmPTt3,"Many women regret their abortion choice. 

Abortion recovery programs like @regretabortion, @RVHealing, and many others provided through our network of pregnancy help exist to help women heal. 

Abortion hurts women. Pregnancy help empowers them! https://t.co/pOSBkmPTt3",oppose,yes,train,0,1
1124701947510968322_aug,https://t.co/jw8jydmdS5,We don't believe in school exclusion or religious discrimination in Oregon. No on HB 3063. This bill is bad for babies. https://t.co/jw8jydmdS5 #prokids #prochoice #provaccine #antimandates https://t.co/htrWRRwoVj,support,no,train,1,0
1131162068445327361,https://t.co/qqSfD0fW9b,"Prosecutors In 5 Georgia Counties Vow Not To Enforce 'Heartbeat' Abortion Law: Earlier this month, Georgia Governor Brian Kemp signed one of the most restrictive anti-abortion laws - called the ""heartbeat bill."" This legislation makes abortion illegal… https://t.co/qqSfD0fW9b https://t.co/29W7xv4BsK",oppose,no,train,0,0
1072092856905551873,https://t.co/yZTg69OdK2,Incredible the advances that have been made in saving premature infants.  This little girl may be a record breaker!  https://t.co/yZTg69OdK2 #chooselife #prolife #tinyfighters https://t.co/Kwg8r77gev,oppose,yes,train,0,1
1162109638386626560,https://t.co/BWyAAvhpw8,"Eliminate the crisis, not the Child.

#NotinOurName #Fightbackcampaign #northernireland #prolife #SaveOurLaws https://t.co/BWyAAvhpw8",oppose,yes,train,0,1
1357737258078642180,https://t.co/gk1lT9OD45,"If a fetus is not a human, then abortion restrictions stop women from having a basic, harmless medical procedure. 

If a fetus is a human, then each abortion kills a human and is a presumptively punishable crime without an affirmative legal defense.   https://t.co/gk1lT9OD45 https://t.co/bxI72e30mh",oppose,yes,train,0,1
1266369045445500933,https://t.co/l5tMGdJerA,"Unborn Memorials provides a safe space for those that are grieving to mourn, remember, and heal. Learn more by visiting https://t.co/l5tMGdJerA.

#Abortion #EndAbortion #Healing #ProLife https://t.co/RK0D3OHOZN",oppose,no,train,0,0
1359732744763305988,https://t.co/MdWacicnOu,"💡 #DidYouKnow: @UNFPA provides lifesaving reproductive health care in more than 150 countries that are home to over 80% of the world’s population?

Misinformation, especially during #COVID19, places millions of lives at risk: https://t.co/MdWacicnOu #FundUNFPA https://t.co/kK8z8HZtd7",support,no,train,1,0
1352350662189715456_aug,https://t.co/SkCGf6OZ4c,"The “sanctity of life” belief has caused a lot of harm to women in particular. And to adoptees. 

There are billions of us humans. We’re not that special. 

(I don’t agree w/ all of his ideologies but I liked this quote.)

#prochoice https://t.co/SkCGf6OZ4c",support,yes,train,1,1
1359216975646519302,https://t.co/7QSM8rE2IL,"Every unborn baby is WORTHY to be given the chance to live.

Yes, even those conceived in the most horrific situations like rape. https://t.co/7QSM8rE2IL",oppose,yes,train,0,1
1212685280098095104,https://t.co/yiRtx5LW9m,"Every preborn and premature baby is pro-life. It is easy being for abortion when you've already been given your right to be born, your right to live. #prolifegeneration #prolife2020 https://t.co/yiRtx5LW9m",oppose,yes,train,0,1
1235359952413179904,https://t.co/z6G5hfUlCb,"The result could be many more babies saved from abortion while protecting their mothers &amp; fathers. @BradMattes @LifeIssuesUSA regarding oral arguments on pro-life legislation in Louisiana. 

Listen to tomorrow’s “Life Issues” for more details and/or contact Lee@ambaa.com to air! https://t.co/z6G5hfUlCb",oppose,no,train,0,0
1020416826801639424,https://t.co/ixwoZfItCL,"There’s nothing “pro-life” about the #GlobalGagRule. In fact, it puts the lives of people around the world in danger. Read the report from @IntlWomen. #Fight4HER https://t.co/ixwoZfItCL https://t.co/dPNX5TtNf2",support,no,train,1,0
1156331132700381185,https://t.co/jTkyRaZcgg,The goal of Reproaction’s campaign on self-managed abortion is to raise awareness of self-managed abortion with pills in order to reduce stigma and build grassroots support to change unjust laws. Learn more about #SelfManagedAbortion with pills here: https://t.co/jTkyRaZcgg https://t.co/AwAiwfG35z,support,no,train,1,0
1071428088762851328,https://t.co/gWPPHxvnZa,Pregnancy Centers are Giving Women the Truth and the Abortion Industry Hates It https://t.co/gWPPHxvnZa #prolife #abortion https://t.co/RNwrNCkjNH,oppose,no,train,0,0
1217065118644756480,https://t.co/UD8oWwi0fO,"Abortion says to women, “You CAN’T be a mother and… complete your college education… be successful… achieve your dreams.” The pro-life movement says, “Yes you CAN, and we are here to help you!” @March_for_Life #WhyWeMarch #LifeEmpowers https://t.co/UD8oWwi0fO",oppose,no,train,0,0
1274091206859866112,https://t.co/SOSBZzWSZu,"No justification for police extrajudicial executions. Many of these deaths are innocent people, and even if some of them did something wrong, it doesn't mean they deserve to be murdered. What's the overlap of #prolife peeps and those who don't see anything wrong with this? https://t.co/SOSBZzWSZu https://t.co/3tIbHQ0XXY",support,no,train,1,0
1255227190578425858,https://t.co/J425ieyja3,"Abortion pill reversal saved her baby. Now she’s pro-life.

https://t.co/J425ieyja3 https://t.co/VYxB8tIesL",oppose,no,train,0,0
1196489663525130240,https://t.co/Q0H5D0pCXC,"#blueLie ""to protect Roe vs. Wade....

"" Continuing to kill babies is a greater good.""

#ProLife https://t.co/Q0H5D0pCXC",oppose,yes,train,0,1
1053356834168410112,https://t.co/ZpN7VcTc5b,"Mrs. Anne Indiadzi urging students to protect and respect life at Pilgrims Getaway, Nakuru. Abortion kills defenseless children, causes adverse effects to women and may lead to death. 
Let's #endabortion 
#uhaiwalk #teteauhai #prolife #flashbackfriday https://t.co/ZpN7VcTc5b",oppose,no,train,0,0
1268195963228893186,https://t.co/vvrz4xOWYC,"When a mother chooses life for her child, it unlocks potential life for generations to come. 

#Savethebabyhumans #HumanCoalition #ReachRescueRestore #Valuelife #ChooseLife #Prolife #Endabortion #Helphurtingwomen #Helpthehurting #HelptheVulnerable #Preborn #Rescuethepreborn https://t.co/vvrz4xOWYC",oppose,yes,train,0,1
1067463197760745472,https://t.co/CzsKkAMZig,"Before: Mostly #prolife. 
After: 100% #prolife. “Abortion is wrong because it kills a human.” https://t.co/CzsKkAMZig",oppose,no,train,0,0
1183791605213364224,https://t.co/UElwW74Bme,Pro-life advocate says new California campus abortion pill law 'violates conscience rights' of workers https://t.co/UElwW74Bme via @foxnews https://t.co/APYYbqc6NU,oppose,no,train,0,0
1357527743890554880,https://t.co/Ds4ayYxCxR,"God the Father asked for repentance and reparation for the sin of legalised #abortion. This is one of the most effective ways to do a reparation:

“Make atonement to the Heart of God by making Holy Hours of reparation for the crime of abortion."" https://t.co/Ds4ayYxCxR
#ProLife https://t.co/o0Hbns4ghK",oppose,no,train,0,0
1276571861480992768,https://t.co/RAD0Uukqst,"If innocent life is not valued in the womb,

it won’t be valued in the street.

If it’s okay not to think about the value of human life when making babies, or “having fun,”

it will be okay okay to “have fun” destroying human life.

#ProLife #Election2020 #MAGA https://t.co/RAD0Uukqst",oppose,no,train,0,0
1166340376531263490,https://t.co/bvhQ0ty5qQ,"""As Christians, we understand that all human life is intrinsically valuable; that is, from the moment of conception/fertilization, a human baby is growing in the womb of his/her mother, and that human baby has value in virtue of its humanity."" https://t.co/bvhQ0ty5qQ #Prolife https://t.co/1EPLI3xAlI",oppose,no,train,0,0
1183146026192035841,https://t.co/rm50lzpCq6,"Stella Creasy does NOT SPEAK FOR US, the people of Northern Ireland! She said NO public consultation should  be given to the 1.8million people of NI. This Abortion law is barbaric.100,000 people are alive today because of our #Prolife laws. #NOT4NI 🚫 https://t.co/rm50lzpCq6 https://t.co/pm3ZseHdOH",oppose,no,train,0,0
1270124453616406533,https://t.co/wZkxvgu4Xf,"Medication abortion via #telemedicine can be used to preserve abortion access while maintaining patient and provider safety during the #COVID19 pandemic. 

However -- several state laws and policies currently prohibit its use. https://t.co/wZkxvgu4Xf https://t.co/ACK2hbX9Qb",support,yes,train,1,1
1363951398031945731,https://t.co/dyFq6SoXPK,"Today the Arkansas Senate passed S.B. 6 by Sen. Jason Rapert and Rep. Mary Bentley prohibiting abortion in Arkansas. If enacted, this good bill would save thousands of unborn children and give our courts an opportunity to overturn Roe v. Wade. #arleg #arpx https://t.co/dyFq6SoXPK",oppose,no,train,0,0
1042760469168226304,https://t.co/6rgi017s61,The only crime of the #unborn is being inconvenient. #prolife #ivotedno https://t.co/6rgi017s61,oppose,no,train,0,0
1079412746393915392,https://t.co/4zAoohLkGu,"""The acceptance of #abortion by any country’s leaders places the country in jeopardy; for this sin alone brings about wars, natural disasters, political confusion and economic collapse.” 

Read messages from Heaven about abortion: https://t.co/4zAoohLkGu

#Prolife #prochoice https://t.co/beVrbP6aRY",oppose,yes,train,0,1
1042896281105035264,https://t.co/aXcqVUCPze,"While it's wonderful that this place has been closed, we pray that the women that were inevitably harmed there would find healing and hope. #abortion #Michigan #womendeservebetter #prowoman #prolife https://t.co/aXcqVUCPze https://t.co/op170pS4gg",oppose,yes,train,0,1
1366215387549958149_aug,https://t.co/iEAphPuqa8,"So … the #ProLife #CPAC2021  community must be really angry at what a disaster #TrumpCPAC was for #abortion, right? His results are shit — consistent with decades of data — democrats enact policies that actually reduce abortions. Republicans harm women to get even for abortion. https://t.co/iEAphPuqa8 https://t.co/kl89Z9M2Ar",support,yes,train,1,1
1163094276257067009,https://t.co/vgl4hadvLJ,"#prolife says they care about children, until that child becomes pregnant then they don’t anymore. Pregnancy among adolescents is life threatening and can permanently alter their bone structure. It is dangerous and traumatizing yet they don’t care. #prochoice https://t.co/vgl4hadvLJ",support,yes,train,1,1
1289675181250625538,https://t.co/rbHPWkeZhR,Kanye West is right. The world is wrong to not mourn those lost to abortion. https://t.co/rbHPWkeZhR  #prolife #profamily #prochoice #abortion #abolishabortion #blackunbornlivesmatter https://t.co/XzhMmEViBG,oppose,no,train,0,0
1213722289675669504_aug,https://t.co/8MoD6BlcUs,"I’ve said it before and I’ll say it again: the #prolife movement is pro-rape. They will support a rapist each and every time over a woman’s right to choose. They will enforce trauma and suffering, even onto children. They are a sick and dangerous movement. #prochoice https://t.co/8MoD6BlcUs",support,yes,train,1,1
1240304713670803459,https://t.co/jl32f5UcHW,A human embryo right at fertilization is just as valuable a human person as you and me. https://t.co/jl32f5UcHW via @RachelKCrawford #prolife https://t.co/dplrHMmKq4,oppose,no,train,0,0
1293310001319227392_aug,https://t.co/KZl5dJvBzm,Reproductive freedom is a winning issue. @JoeBiden and @KamalaHarris are committed to representing the 77% of Americans who support the legal right to abortion. This is how we win in November. #ReproFreedomVoter https://t.co/KZl5dJvBzm,support,yes,train,1,1
1031169359488536578,https://t.co/MxRKU3kpJg,"Even with five conservative judges, it won’t be so easy to take away abortion rights: With Brett Kavanaugh as Donald Trump’s nominee for Supreme Court justice, reproductive rights advocates are concerned that America might soon overturn Roe v. Wade,… https://t.co/MxRKU3kpJg https://t.co/p6TKaGFt1o",oppose,no,train,0,0
1158522840678690816,https://t.co/t4xxzP6CaW,"This abortion-to-birth bill is dangerous for women and children. Tell your MP to vote NO.

#nswpol #abortionbill #prolife #Right2LifeNSW https://t.co/t4xxzP6CaW",oppose,yes,train,0,1
1163091038891905025,https://t.co/fm26pSg6yr,We all know that #prolife doesn’t care about life or children. They have done nothing over the years to help lower the rate of abortions (banning it doesn’t count) or to help women and single mothers who are struggling. #prochoice https://t.co/fm26pSg6yr,support,yes,train,1,1
1356554150050471936,https://t.co/zeeozviV7j,"This machine is how  aborted babies are disposed of.
Aborted babies are nothing but medical waste to Planned Parenthood. 
62 million babies ground into bits and pieces since 1973. Deplorable and disgusting. Evil. https://t.co/zeeozviV7j",oppose,no,train,0,0
1131465213956386816,https://t.co/co8ngg3Ad7,"Don't Forget the AIDS Epidemic. Proflalatives SAVE LIVES. Prevent Unwanted Births. (**THESE  MESSAGES  SUPERSEDE THE ""HEARTBEAT BILL."")  ROE v. Wade is The Law of The Land (whether you agree or not.) https://t.co/co8ngg3Ad7",support,yes,train,1,1
1180483254371147779,https://t.co/Dddu2b4oCY,"Please let at least one more person know about the #Rosary of the Unborn today. Each person can save 1000s of babies from #abortion in their lifetime, so your smallest effort can save thousands of lives. 

#CatholicTwitter #PrayTheRosary #PrayToEndAbortion
#Prolife #TeamJesus https://t.co/Dddu2b4oCY",oppose,yes,train,0,1
